FIRE_NO,IGN_DATE,FIRE_CAUSE,FIRE_TYPE,LATITUDE,LONGITUDE,SIZE_HA
V90739,20041004.113,Person,Fire,50.7513,-128.1203,8.0
V82449,20180811.013,Lightning,Fire,49.8266,-126.5356,8.0
C10355,20090725.13,Person,Fire,52.910500000000006,-125.447,5.0
R40047,20190412.12,Person,Fire,55.1997,-127.7236,14.7
V52743,20180801.1717,Lightning,Fire,50.7,-124.7304,873.0
G50483,20060704.16,Lightning,Fire,54.7697,-123.7081,9.5
K30052,20050815.12,Person,Fire,50.7346,-119.5015,2.1
G10819,20170707.1625,Lightning,Fire,54.3935,-122.9143,97.9
N11093,20100327.143,Person,Fire,49.3502,-115.3542,3.0
K20781,20110309.183,Person,Fire,50.7212,-120.5353,8.0
C10095,20111028.13,Person,Fire,52.6359,-122.2589,6.0
R20276,20101006.083,Person,Fire,53.801,-126.8749,17.19
K40335,20060629.12,Lightning,Fire,50.75,-118.3862,2.0
K10380,20040724.0926,Lightning,Fire,52.4439,-120.0035,15.0
K20058,20140427.1,Person,Fire,50.54600000000001,-121.2881,2.0
K10477,20030806.1803,Lightning,Fire,52.3057,-119.6124,328.3
N52884,20180811.1238,Lightning,Fire,50.0942,-117.8435,61.0
C50043,20010506.18,Person,Fire,52.01320000000001,-123.1968,3.0
K50882,20120913.1918,Person,Fire,49.2138,-119.7983,14.5
N60726,20150815.0024,Lightning,Fire,49.3825,-118.2863,277.3
G80015,20060412.12,Person,Fire,56.2402,-121.3378,9.6
N20004,20020415.14,Person,Fire,50.409,-115.9002,7.0
N20050,20090522.1,Person,Fire,50.0689,-115.8055,3.0
G60321,20090730.1906,Lightning,Fire,56.4055,-125.075,16.2
G90324,20150629.175,Lightning,Fire,58.70950000000001,-122.0126,36.0
K70122,20150611.1115,Person,Fire,50.1638,-121.5848,2174.0
G80462,20060703.14,Lightning,Fire,56.960800000000006,-121.2683,7.0
G80438,20140812.1906,Lightning,Fire,57.1724,-121.1442,2.7
R40025,20020506.17,Person,Fire,55.163,-127.7775,18.0
G60430,20090801.1717,Lightning,Fire,55.5775,-124.0633,17.0
K50055,20130508.0828,Person,Fire,49.0168,-119.7275,3.2
G60606,20180620.162,Lightning,Fire,55.0991,-123.5257,2.0
C10218,20100727.1902,Lightning,Fire,52.7196,-123.3501,1710.0
N60222,20150629.165,Lightning,Fire,49.20480000000001,-118.8845,6.4
C31489,20170720.1159,Lightning,Fire,52.61810000000001,-120.5582,1725.0
V80604,20021129.11,Person,Fire,50.6142,-125.93,4.0
G30485,20040804.1225,Lightning,Fire,53.05,-118.8333,2638.0
K50041,20000525.142,Person,Fire,49.10420000000001,-119.7065,65.0
N40512,20090727.173,Lightning,Fire,51.8834,-118.5341,6.0
G30750,20060906.16,Lightning,Fire,53.4013,-120.7408,3.0
N70562,20030713.1313,Lightning,Fire,49.798,-117.1049,1472.0
V10235,20140714.17,Lightning,Fire,49.9439,-121.6654,38.0
K60052,20010512.12,Person,Fire,50.1871,-120.8704,11.0
K10305,20001010.153,Person,Fire,52.28720000000001,-119.1629,20.0
V10322,20040714.16,Lightning,Fire,49.2467,-121.3919,44.0
G90254,20150624.1413,Lightning,Fire,59.563,-121.5055,5.5
V91073,20090729.183,Lightning,Fire,50.0454,-126.2967,4.6000000000000005
K70009,20180412.103,Person,Fire,50.2427,-121.5835,17.8
G70462,20120907.143,Person,Fire,55.79190000000001,-120.07,3.6
C50038,20130503.21,Person,Fire,51.7282,-124.1915,156.8
C20278,20130811.165,Lightning,Fire,51.7636,-122.5841,8.9
G90352,20040717.1419,Lightning,Fire,59.04680000000001,-120.8157,13325.0
G60214,20150521.1822,Lightning,Fire,58.223000000000006,-126.869,12845.0
K20902,20120918.22,Person,Fire,50.8429,-120.3419,8.5
V10112,20110531.17,Person,Fire,53.0914,-132.22570000000002,9.0
G90343,20140729.2034,Lightning,Fire,59.50400000000001,-120.3898,312.3
C20243,20100727.1805,Lightning,Fire,51.6629,-122.0632,7495.2
C10970,20170707.1733,Lightning,Fire,53.2276,-124.0378,21870.0
V30548,20090702.09,Person,Fire,50.3429,-123.5534,5.0
R90894,20190707.153913,Lightning,Fire,59.129900000000006,-131.9359,400.0
C50210,20150814.1521,Lightning,Fire,51.7503,-124.0287,8.0
K52047,20170903.2,Person,Fire,49.6678,-119.2815,35.0
G60260,20000731.1304,Lightning,Fire,58.35120000000001,-126.1527,5.0
N10004,20140410.12,Person,Fire,49.1617,-115.10700000000001,18.3
C52606,20180811.1,Lightning,Fire,52.7437,-124.5349,110.0
C30319,20100727.233,Lightning,Fire,52.7792,-120.7897,32.9
K70219,20100721.21,Lightning,Fire,50.9053,-122.262,2000.0
R10014,20140505.16,Person,Fire,53.9324,-125.6621,6.3
K70143,20040624.1242,Lightning,Fire,51.03,-122.6702,73.0
N70379,20100803.1829,Lightning,Fire,50.1471,-116.6987,109.0
N50431,20130809.0944,Lightning,Fire,50.1099,-117.6713,3.2
G10448,20060704.123,Lightning,Fire,54.7473,-123.7333,3.5
G90276,20150625.1942,Lightning,Fire,59.5272,-121.2233,22.0
G90069,20110714.1144,Lightning,Fire,59.3772,-122.0317,20.2
G90183,20100624.1457,Lightning,Fire,59.575,-120.3267,9.0
C10253,20130803.1253,Lightning,Fire,53.1306,-120.8688,49.4
K60282,20030730.191,Lightning,Fire,49.3733,-120.1017,5.0
C10158,20020616.1333,Lightning,Fire,52.42,-122.477,2.0
G60456,20140815.194,Lightning,Fire,55.2978,-122.5094,1541.56
C20391,20030324.08,Person,Fire,51.9737,-122.2812,4.5
C50005,20130415.12,Person,Fire,52.1125,-123.2267,9.3
K50021,20130421.12,Person,Fire,49.2649,-119.4765,2.7
G90167,20050529.2357,Lightning,Fire,59.4027,-121.4355,1516.0
K60035,20120422.12,Person,Fire,50.14720000000001,-121.0125,21.1
C40004,20100405.11,Person,Fire,51.3637,-120.7735,12.0
G10155,20050529.1925,Lightning,Fire,53.68600000000001,-122.9433,3.0
G10204,20140702.1655,Lightning,Fire,54.6037,-122.891,102.0
G90759,20060905.15,Person,Fire,57.9134,-123.70299999999999,5.0
K70657,20150318.12,Person,Fire,50.2597,-121.5977,8.0
G11636,20170717.1803,Lightning,Fire,54.31650000000001,-121.6046,43.1
V10087,20010706.103,Lightning,Fire,49.41,-121.3147,2.0
G80637,20100928.08,Person,Fire,56.5582,-120.3861,92.0
K50141,20030707.17,Person,Fire,49.2383,-119.5605,7.25
K52741,20180811.16,Lightning,Fire,49.6262,-119.911,4.7
G30663,20060803.22,Person,Fire,52.3167,-118.6108,28.0
G50294,20090730.1434,Lightning,Fire,56.32700000000001,-127.0686,600.0
G10524,20040916.07,Person,Fire,53.6572,-122.3736,39.7
V10681,20040814.1301,Lightning,Fire,50.0667,-122.0317,40.0
G82215,20180802.1825,Lightning,Fire,57.4487,-121.1231,23042.0
G80062,20060425.2203,Person,Nuisance Fire,56.19620000000001,-120.8847,40.0
N21982,20180801.14,Lightning,Fire,50.6709,-115.76299999999999,3015.0
G80044,20060423.18,Person,Fire,56.7511,-120.615,10.0
C40096,20090529.1435,Person,Fire,51.7135,-121.1657,150.0
K20041,20120427.183,Person,Fire,50.7094,-121.3042,7.9
K60028,20110501.123,Person,Fire,50.3082,-119.9862,50.0
C10183,20060704.2209,Lightning,Fire,52.9635,-124.0393,40.0
K52007,20170901.1445,Person,Fire,49.49140000000001,-119.6411,4.0
G90091,20140530.1733,Lightning,Fire,59.0292,-121.0551,6.5
G70030,20130505.15,Person,Fire,55.7409,-120.4053,49.0
C20223,20100727.2043,Lightning,Fire,51.93400000000001,-121.9474,12.7
G90149,20100617.1552,Lightning,Fire,57.8551,-122.8495,2.5
G40053,20180426.11,Person,Fire,53.9549,-124.1055,3.0
V30607,20040816.07,Lightning,Fire,50.5752,-123.109,4.5
V60354,20150728.1633,Person,Fire,48.8093,-123.9424,16.0
G42932,20180827.174038,Unknown,Fire,53.8179,-123.7642,5.5
N50185,20050809.1818,Lightning,Fire,49.608,-118.0772,13.7
G50006,20020429.12,Person,Fire,54.4223,-124.2559,2.0
G70026,20130504.18,Unknown,Fire,55.8898,-120.8726,3.3000000000000003
G90168,20020614.2313,Lightning,Fire,58.4187,-121.7157,2.0
C40032,20000416.15,Person,Fire,51.0917,-121.5,3.0
N70267,20120809.1805,Person,Fire,49.925,-117.0145,10.0
G80315,20150630.1608,Lightning,Fire,57.864700000000006,-120.3819,3.0
G80950,20180621.1614,Lightning,Fire,57.651,-120.805,338.0
G40320,20090731.1417,Lightning,Fire,53.55240000000001,-124.2956,2.0
V31216,20090730.14,Lightning,Fire,50.6043,-122.7532,200.0
G10122,20100522.16,Person,Fire,53.6518,-123.1252,2.4
K60892,20060808.12,Person,Fire,50.3186,-120.6636,56.0
K10598,20150813.113,Person,Fire,51.56480000000001,-119.2672,4.0
G90207,20050530.0005,Lightning,Fire,59.443900000000006,-121.4181,40.0
V10217,20030720.08,Person,Fire,49.4346,-121.4449,6.0
R40022,20050426.16,Person,Fire,55.6648,-128.23250000000002,112.0
K21032,20170712.1314,Lightning,Fire,51.56950000000001,-120.2096,15.5
K20666,20170707.16,Lightning,Duplicate,51.43530000000001,-120.1582,60.0
G30342,20100718.2048,Lightning,Fire,52.7259,-119.585,18.0
C40242,20160321.11,Person,Fire,51.4161,-121.9814,2.4
G60585,20100728.1853,Lightning,Fire,55.825,-124.8283,3.7
G90246,20030717.1203,Lightning,Fire,59.221500000000006,-123.1562,3.7
G80351,20060703.12,Lightning,Fire,57.45370000000001,-121.3333,110.0
K10046,20030530.13,Person,Fire,52.4842,-119.345,2.0
C13155,20181012.13,Person,Fire,53.2496,-123.1275,14.05
K70116,20100701.09,Person,Fire,50.7501,-121.8905,4.5
G40362,20060702.18,Lightning,Fire,53.25830000000001,-125.455,784.0
N70039,20021122.12,Person,Fire,49.95690000000001,-116.9809,14.4
N60437,20190530.131612,Lightning,Fire,49.40300000000001,-119.2074,11.2
G90415,20100730.1421,Lightning,Fire,59.1373,-120.1535,15.0
V60339,20150720.1445,Person,Fire,48.808,-123.7533,3.0
R41684,20180730.17,Lightning,Fire,56.1826,-127.8518,1345.0
N70498,20150707.2026,Lightning,Fire,50.4414,-116.8956,70.60000000000002
N20269,20030730.2232,Lightning,Fire,50.79980000000001,-115.759,3543.0
G60535,20180616.1445,Person,Fire,55.2517,-123.1088,46.5
G10475,20120911.14,Person,Fire,54.14740000000001,-122.492,3.3000000000000003
N40302,20060724.003,Lightning,Fire,51.235,-117.7762,3.0
C52653,20180811.135,Lightning,Fire,52.0422,-123.3556,25.0
N10006,20050409.15,Person,Fire,49.5313,-115.5512,2.7
G70020,20030430.144,Person,Fire,55.8406,-121.7174,35.0
N20020,20050425.15,Person,Fire,50.5714,-116.4419,25.0
K42067,20180803.0723,Lightning,Fire,50.5934,-118.5665,504.0
K50195,20030716.115,Person,Fire,49.0079,-119.3438,1230.0
G80301,20160713.1722,Lightning,Fire,58.0578,-120.6983,16.6
K50724,20150827.0715,Unknown,Fire,49.718999999999994,-119.4379,194.0
G70304,20010317.133,Person,Fire,55.85,-121.68299999999999,34.6
K50049,20030604.12,Person,Fire,49.8356,-119.8511,2.06
G80037,20030509.13,Person,Fire,56.671200000000006,-121.5905,2.0
G80149,20030618.12,Person,Fire,56.7813,-121.0531,2.0
C10080,20160602.1502,Lightning,Fire,53.0469,-120.7342,18.7
G30408,20030815.11,Lightning,Fire,52.5245,-118.7652,71.0
K40196,20060628.1421,Person,Fire,50.0364,-119.3931,3.0
N70614,20150813.2349,Lightning,Fire,49.3941,-116.4638,41.5
G90240,20150623.11,Lightning,Fire,59.67010000000001,-121.0723,7.1000000000000005
G40083,20050528.1922,Lightning,Duplicate,53.596,-124.0444,12500.0
N52471,20180811.1333,Lightning,Fire,50.0339,-117.4736,558.0
N42159,20180731.2106,Lightning,Fire,51.5475,-118.0725,140.0
G10108,20000531.2,Person,Fire,53.9452,-123.0892,3.0
VA0407,20001119.14,Person,Fire,51.2367,-127.524,3.7
G90220,20170530.1854,Unknown,Nuisance Fire,58.4118,-124.0496,15.0
G32617,20180621.1429,Lightning,Fire,52.2909,-119.199,320.0
G10809,20061011.12,Person,Fire,54.79470000000001,-123.0837,50.0
K20207,20020725.2312,Lightning,Fire,51.1139,-119.9704,3.0
G60488,20060704.16,Lightning,Fire,55.1627,-123.1749,5.1000000000000005
N51325,20180717.2115,Lightning,Fire,50.20520000000001,-117.4903,11.0
N10165,20010707.16,Person,Fire,49.6966,-115.90299999999999,5.0
G90136,20120621.1406,Lightning,Fire,59.6655,-121.2447,2.9
C50019,20010418.12,Person,Fire,51.9669,-123.1508,20.0
V10740,20041004.17,Person,Fire,49.0084,-121.5307,20.0
G90428,20040724.2137,Lightning,Fire,59.4016,-120.2019,5.0
G40044,20100403.12,Person,Fire,54.0974,-124.8053,20.8
N10646,20111001.21,Person,Fire,49.614,-115.774,8.0
G60296,20001004.153,Person,Fire,56.2565,-125.389,12.0
C50206,20141018.15,Person,Fire,52.0103,-123.1693,6.4
G80293,20050712.1711,Lightning,Fire,57.6338,-120.6898,2.4
G40043,20110606.1636,Lightning,Fire,53.88370000000001,-124.8835,2.3000000000000003
N50132,20020716.1445,Person,Fire,49.7625,-117.3667,2.5
V70156,20160629.11,Person,Fire,49.0286,-123.802,2.6
K20255,20100727.2215,Person,Fire,50.6617,-120.1911,50.7
N60126,20120709.2035,Lightning,Fire,49.7881,-118.6304,4.5
K60595,20140914.165,Person,Fire,49.5226,-120.4828,182.0
C20049,20000424.093,Person,Fire,52.2167,-122.8,35.0
K10234,20030713.22,Lightning,Fire,52.6117,-120.0762,164.6
K70376,20160817.17,Person,Fire,50.89740000000001,-121.7707,2.6
N70689,20130906.1311,Lightning,Fire,50.50530000000001,-117.3738,36.0
C50396,20090730.143,Lightning,Fire,52.55130000000001,-125.8183,2826.0
V62283,20171027.11,Person,Fire,48.5973,-124.0175,43.6
R91947,20180801.1642,Lightning,Fire,57.9006,-131.252,121215.0
N70475,20030806.2122,Lightning,Fire,50.59370000000001,-117.0727,728.0
G90251,20120724.1453,Lightning,Fire,59.3404,-120.9814,54.0
V30572,20040814.21,Lightning,Fire,50.4508,-123.1707,2.5
N11978,20170830.194,Lightning,Fire,49.3705,-114.5962,270.0
G60283,20140717.063,Lightning,Fire,56.1218,-123.6473,2289.46
G80018,20050424.1,Person,Fire,56.2091,-120.847,2.5
K20462,20110824.1315,Person,Fire,50.91,-120.595,3.0
N50377,20030808.11,Lightning,Fire,50.9588,-117.6467,20.0
G70050,20100419.16,Person,Fire,55.8331,-121.8559,100.0
G50501,20040817.202,Lightning,Fire,54.4817,-123.5882,2.2
V10593,20040815.0643,Lightning,Fire,49.08600000000001,-121.0797,3.5
G80057,20100421.133,Person,Fire,56.63930000000001,-121.302,100.0
K70270,20140715.1,Person,Fire,50.2696,-121.5608,1389.0
V92702,20180811.0241,Lightning,Fire,50.09070000000001,-127.2839,9.0
G90304,20120729.1851,Lightning,Fire,59.5904,-121.7107,26.4
G70112,20060504.13,Person,Fire,56.0467,-120.466,45.0
K50312,20140722.0315,Person,Fire,49.31630000000001,-119.6999,6.71
VA0343,20130731.1619,Lightning,Fire,52.4118,-126.1095,2.5
C20111,20150629.2115,Lightning,Fire,51.8691,-122.2932,24.8
R20009,20130424.152,Person,Nuisance Fire,54.3804,-126.6768,3.0
K60265,20140714.14,Lightning,Fire,49.7594,-121.0627,400.0
G80666,20060822.16,Lightning,Fire,56.29060000000001,-121.7462,6.6000000000000005
K61850,20200318.113,Person,Fire,50.1587,-120.8709,8.9
G40372,20060702.173,Lightning,Fire,52.9761,-125.6123,375.0
N50733,20131025.12,Person,Fire,50.1323,-117.7144,4.5
C40038,20000418.12,Person,Fire,51.4042,-121.2667,25.0
K70012,20120409.1209,Person,Fire,50.7608,-121.8326,29.0
V90012,20030506.153,Person,Fire,50.76600000000001,-127.5797,3.2
R50020,20140214.13,Unknown,Fire,55.41090000000001,-128.8722,36.0
G60092,20090603.203,Person,Fire,56.8838,-125.3602,2.9
C40620,20180620.1556,Lightning,Fire,52.0126,-121.3846,22.0
K50588,20170704.1529,Unknown,Fire,49.3777,-119.5803,6.5
R40009,20000414.17,Person,Fire,55.35,-127.6833,2.0
C10501,20061008.15,Person,Fire,53.2353,-121.7247,28.0
C40328,20100803.1309,Lightning,Fire,51.7015,-120.6139,18.8
R40114,20040622.12,Lightning,Fire,55.54170000000001,-128.3017,14.0
R40020,20100419.09,Person,Fire,55.6306,-128.1245,7.4
C20005,20120407.18,Person,Fire,52.1279,-121.9151,12.2
G50229,20090717.1355,Lightning,Fire,55.2203,-126.037,5.0
K70812,20010323.12,Person,Fire,50.25,-121.5667,3.0
G60273,20180520.1527,Lightning,Fire,57.4208,-125.6843,15.5
V90363,20011005.133,Person,Fire,50.505,-128.10299999999998,3.5
N70921,20090903.1109,Lightning,Fire,49.05090000000001,-116.9968,2.0
N50376,20160830.0929,Lightning,Fire,49.51150000000001,-117.6598,20.6
VA0217,20060612.2012,Lightning,Fire,51.5899,-127.0808,2.5
C10193,20010815.14,Person,Fire,53.09670000000001,-124.1875,5.0
N60287,20010712.2,Lightning,Fire,49.0365,-118.824,4.0
C41707,20170812.191,Lightning,Fire,51.8241,-120.9196,29.7
G60413,20100728.1355,Lightning,Fire,57.6884,-125.4289,2.0
G40499,20100801.1559,Lightning,Fire,53.5472,-124.5032,2.0
C40257,20060705.1837,Lightning,Fire,51.35890000000001,-121.0362,5.0
C10082,20000430.113,Person,Fire,52.6467,-122.495,5.0
K61488,20070328.09,Person,Fire,50.28160000000001,-121.1329,3.0
N40152,20050808.161,Person,Fire,51.7852,-117.76299999999999,2.0
G80082,20140527.1539,Lightning,Fire,57.6463,-120.6875,7.5
C50010,20070413.19,Person,Nuisance Fire,52.005,-123.1801,9.1
C50199,20030630.1516,Lightning,Fire,52.0257,-124.3312,1875.0
G70065,20150517.1513,Person,Fire,55.198,-120.2738,15.0
R22258,20180731.2131,Lightning,Fire,55.1578,-126.1788,3366.0
N20367,20150710.1738,Lightning,Fire,50.8173,-115.9366,2.0
V30051,20100515.183,Person,Fire,49.6316,-123.1797,2.46
C30259,20030730.18,Lightning,Fire,52.4618,-121.0982,23.0
K52207,20170927.1902,Person,Fire,49.17760000000001,-119.7889,100.0
C20200,20100727.1946,Lightning,Fire,52.2597,-122.7408,3714.4
G10687,20170707.1456,Lightning,Fire,53.4228,-122.3,25.5
K60357,20140801.153,Person,Fire,50.2196,-121.1851,3.5
C10068,20020430.13,Person,Fire,52.423,-122.69,2.1
G80061,20090506.1717,Person,Fire,56.2156,-121.4489,18.0
V30060,20060516.19,Person,Fire,49.96870000000001,-122.4359,7.0
R50069,20180428.122,Person,Nuisance Fire,54.50080000000001,-128.5045,2.0
K50194,20150628.11,Lightning,Fire,49.0471,-119.4198,20.0
K60010,20020415.163,Person,Fire,50.107,-120.8228,3.0
N10122,20190425.15,Person,Fire,49.5835,-114.972,6.0
G60172,20150527.193,Lightning,Fire,55.9634,-123.7722,31.0
N42401,20180731.2104,Lightning,Fire,50.9095,-117.8148,9.0
G10037,20150508.203,Person,Fire,53.6908,-123.4334,25000.0
G80138,20050228.143,Lightning,Fire,57.99950000000001,-122.1402,6.5
N52500,20180811.1149,Lightning,Fire,49.083999999999996,-118.0173,12.0
V10177,20040619.104,Lightning,Fire,49.918,-121.5527,8.0
G90110,20010614.1,Lightning,Fire,58.9347,-120.6967,3.0
N50614,20030810.12,Lightning,Fire,49.90450000000001,-117.845,41.0
G90363,20190523.165609,Lightning,Fire,59.8562,-124.273,5602.0
N10926,20060929.0001,Lightning,Fire,49.1918,-115.5956,19.3
V30217,20140714.12,Person,Fire,50.3445,-122.7427,2.0
R50199,20040701.12,Lightning,Fire,54.7043,-128.1457,3.0
C30481,20040715.2122,Lightning,Fire,52.8167,-120.3917,50.0
N52491,20180811.1313,Lightning,Fire,49.988,-117.4693,82.0
R40023,20050426.163,Person,Fire,55.6715,-128.2656,12.0
R10019,20130504.16,Person,Fire,54.31930000000001,-126.1138,14.0
N20293,20090723.21,Person,Fire,50.8601,-116.3001,2.5
N10326,20010722.13,Person,Fire,49.63500000000001,-115.61,2.5
R90214,20040714.1709,Lightning,Fire,59.86600000000001,-133.5246,110.0
C30167,20140815.1836,Lightning,Fire,52.5622,-120.3695,4.5
N40566,20030809.14,Lightning,Fire,51.9559,-118.7125,100.0
C40053,20090502.1417,Person,Fire,51.02990000000001,-121.6938,140.0
C10191,20100727.1849,Lightning,Fire,52.4211,-122.8019,16167.0
G90366,20180524.0441,Lightning,Fire,58.431,-121.2739,14.9
V80138,20190427.085946,Person,Fire,49.8686,-125.195,3.99
C31348,20170707.1625,Lightning,Fire,52.5668,-121.2063,1248.0
G70075,20060215.16,Person,Fire,55.7447,-120.98200000000001,6.0
N20235,20040725.151,Lightning,Fire,50.4562,-116.1198,3.7
K20096,20120529.2126,Person,Fire,50.8416,-120.3232,2.3000000000000003
N50121,20140714.131,Lightning,Fire,49.70200000000001,-117.3775,14.3
K30690,20060723.2345,Lightning,Fire,51.34520000000001,-118.6405,50.0
V90587,20180620.0858,Lightning,Fire,50.0383,-126.407,5.0
G90308,20040715.1236,Lightning,Fire,59.4095,-121.9742,4.0
V60945,20100813.09,Person,Fire,48.4959,-124.0385,32.5
G70079,20030522.2,Person,Fire,56.0363,-120.55799999999999,2.0
R20050,20060515.123,Person,Fire,54.45220000000001,-126.7463,2.0
V80698,20090705.21,Lightning,Fire,50.1007,-126.2136,19.31
G50381,20100728.1826,Lightning,Fire,54.4332,-123.8173,2.0
R51309,20190807.134423,Lightning,Fire,56.7104,-129.7877,44.4
R20056,20040620.18,Lightning,Fire,54.0333,-126.96,3.9
K50619,20150814.1745,Person,Fire,49.2013,-119.5715,317.0
G92846,20180721.1727,Lightning,Fire,58.82550000000001,-124.7826,25.4
R10125,20130726.152,Lightning,Fire,54.073600000000006,-125.1849,4.6000000000000005
G60168,20000628.14,Person,Fire,56.1647,-124.5938,36.0
G10436,20060703.1911,Lightning,Fire,54.67480000000001,-123.223,719.9
V82622,20180810.2,Lightning,Fire,50.2499,-126.1417,35.0
V30559,20021007.01,Person,Fire,50.54320000000001,-122.4676,2.5
G60105,20040523.183,Person,Fire,57.305,-125.1883,2.3000000000000003
V52843,20180811.1133,Lightning,Fire,50.4823,-124.1603,46.0
C40012,20020420.13,Person,Fire,51.8167,-121.4667,4.0
G80098,20120528.213,Lightning,Fire,57.4418,-121.1683,15.1
C20442,20090801.143,Lightning,Fire,51.6259,-123.2088,205.0
N70054,20030606.13,Person,Fire,50.5567,-117.2032,11.1
N20565,20150808.132,Person,Fire,49.8331,-115.7507,19.0
N50914,20030907.09,Lightning,Fire,50.3151,-117.6373,3.5
C50257,20040625.0526,Lightning,Fire,52.98090000000001,-126.4462,8.0
N10557,20140309.12,Person,Fire,49.2298,-115.2409,2.6
R50117,20130729.16,Person,Fire,55.715,-128.787,3.5
G60251,20000802.0435,Lightning,Fire,57.2592,-125.1378,6.0
K10437,20040724.211,Lightning,Fire,52.4883,-120.1417,39.2
N50208,20050810.173,Lightning,Fire,49.78,-117.8199,5.7
G60297,20140516.1217,Person,Fire,56.2999,-124.0387,1688.34
N50051,20060626.173,Person,Fire,49.2303,-117.6032,2.0
G80318,20190519.143746,Person,Fire,56.6706,-120.7487,8.0
G90258,20150624.1308,Lightning,Fire,59.6904,-120.8206,2204.6
N60510,20150722.1934,Lightning,Fire,49.3194,-118.5214,18.85
C50039,20180425.15,Person,Fire,52.0308,-123.1849,2.7
K20616,20030812.17,Lightning,Fire,50.6482,-121.542,2.0
N70075,20140601.2,Person,Fire,50.1873,-117.0731,11.0
K70243,20000815.125,Person,Fire,50.923,-121.8243,3.5
G90122,20030509.14,Person,Fire,58.2833,-124.0667,4.0
G90154,20030619.2007,Lightning,Fire,59.5968,-121.038,2.0
K50092,20010525.15,Person,Fire,49.1233,-119.383,6.0
G90340,20140729.1808,Lightning,Fire,59.3759,-121.4395,37.4
K51026,20060819.1655,Person,Fire,49.9728,-119.9655,7.4
C50219,20150815.003,Lightning,Fire,51.0645,-124.03399999999999,378.87
V10587,20040814.19,Lightning,Fire,49.6525,-121.2834,83.0
